userId	rating	title	genres
22	5.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
447	4.0	True Lies (1994)	Action|Adventure|Comedy|Romance|Thriller
336	4.0	Saving Private Ryan (1998)	Action|Drama|War
474	5.0	Lord of the Rings: The Return of the King, The (2003)	Action|Adventure|Drama|Fantasy
434	2.5	True Lies (1994)	Action|Adventure|Comedy|Romance|Thriller
223	2.5	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
220	5.0	Godfather, The (1972)	Crime|Drama
18	2.5	True Lies (1994)	Action|Adventure|Comedy|Romance|Thriller
86	4.5	Finding Nemo (2003)	Adventure|Animation|Children|Comedy
331	2.5	X-Men (2000)	Action|Adventure|Sci-Fi
462	5.0	Godfather, The (1972)	Crime|Drama
344	4.5	Twister (1996)	Action|Adventure|Romance|Thriller
372	4.0	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
590	2.0	Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy
566	5.0	Shawshank Redemption, The (1994)	Crime|Drama
452	4.0	Indiana Jones and the Last Crusade (1989)	Action|Adventure
112	3.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
487	2.0	Bourne Identity, The (2002)	Action|Mystery|Thriller
354	4.5	Usual Suspects, The (1995)	Crime|Mystery|Thriller
351	3.5	Dark Knight, The (2008)	Action|Crime|Drama|IMAX
137	3.5	Princess Bride, The (1987)	Action|Adventure|Comedy|Fantasy|Romance
288	3.0	Rock, The (1996)	Action|Adventure|Thriller
15	4.0	Godfather, The (1972)	Crime|Drama
353	5.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
84	3.0	Groundhog Day (1993)	Comedy|Fantasy|Romance
453	4.0	Godfather: Part II, The (1974)	Crime|Drama
91	2.5	Pretty Woman (1990)	Comedy|Romance
76	2.0	Star Wars: Episode I - The Phantom Menace (1999)	Action|Adventure|Sci-Fi
219	4.5	Bourne Identity, The (2002)	Action|Mystery|Thriller
455	4.0	Braveheart (1995)	Action|Drama|War
461	3.5	Schindler's List (1993)	Drama|War
581	5.0	Shawshank Redemption, The (1994)	Crime|Drama
330	4.5	American Beauty (1999)	Drama|Romance
381	4.5	Good Will Hunting (1997)	Drama|Romance
495	5.0	Ocean's Eleven (2001)	Crime|Thriller
343	4.5	Lord of the Rings: The Return of the King, The (2003)	Action|Adventure|Drama|Fantasy
5	4.0	Usual Suspects, The (1995)	Crime|Mystery|Thriller
605	5.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
608	4.5	Usual Suspects, The (1995)	Crime|Mystery|Thriller
42	5.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
319	5.0	Aladdin (1992)	Adventure|Animation|Children|Comedy|Musical
483	3.0	X-Men (2000)	Action|Adventure|Sci-Fi
517	3.5	Schindler's List (1993)	Drama|War
381	4.0	Fugitive, The (1993)	Thriller
262	3.0	Mask, The (1994)	Action|Comedy|Crime|Fantasy
219	5.0	Shawshank Redemption, The (1994)	Crime|Drama
426	5.0	Monsters, Inc. (2001)	Adventure|Animation|Children|Comedy|Fantasy
368	4.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
314	3.0	Mission: Impossible (1996)	Action|Adventure|Mystery|Thriller
249	4.0	Ghostbusters (a.k.a. Ghost Busters) (1984)	Action|Comedy|Sci-Fi
100	3.5	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
239	4.0	Alien (1979)	Horror|Sci-Fi
233	2.5	Reservoir Dogs (1992)	Crime|Mystery|Thriller
209	5.0	Lord of the Rings: The Fellowship of the Ring, The (2001)	Adventure|Fantasy
264	4.0	Schindler's List (1993)	Drama|War
428	1.0	E.T. the Extra-Terrestrial (1982)	Children|Drama|Sci-Fi
82	3.5	Finding Nemo (2003)	Adventure|Animation|Children|Comedy
503	4.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
169	4.5	Beautiful Mind, A (2001)	Drama|Romance
118	4.0	Schindler's List (1993)	Drama|War
7	4.0	Catch Me If You Can (2002)	Crime|Drama
230	3.5	Lord of the Rings: The Two Towers, The (2002)	Adventure|Fantasy
45	4.0	Truman Show, The (1998)	Comedy|Drama|Sci-Fi
152	4.5	Usual Suspects, The (1995)	Crime|Mystery|Thriller
387	5.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
111	4.0	Dark Knight, The (2008)	Action|Crime|Drama|IMAX
323	3.5	Apollo 13 (1995)	Adventure|Drama|IMAX
33	3.0	Babe (1995)	Children|Drama
21	3.5	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
302	5.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
610	4.5	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	Mystery|Sci-Fi|Thriller
312	4.0	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	Mystery|Sci-Fi|Thriller
274	3.5	Lord of the Rings: The Two Towers, The (2002)	Adventure|Fantasy
475	5.0	Lord of the Rings: The Fellowship of the Ring, The (2001)	Adventure|Fantasy
292	3.0	Batman Forever (1995)	Action|Adventure|Comedy|Crime
288	4.0	Princess Bride, The (1987)	Action|Adventure|Comedy|Fantasy|Romance
294	3.0	Batman (1989)	Action|Crime|Thriller
425	4.5	Gladiator (2000)	Action|Adventure|Drama
328	5.0	Babe (1995)	Children|Drama
170	4.0	Pretty Woman (1990)	Comedy|Romance
504	3.5	Minority Report (2002)	Action|Crime|Mystery|Sci-Fi|Thriller
82	3.5	Godfather, The (1972)	Crime|Drama
356	4.0	Monty Python and the Holy Grail (1975)	Adventure|Comedy|Fantasy
577	5.0	Dances with Wolves (1990)	Adventure|Drama|Western
64	4.0	Truman Show, The (1998)	Comedy|Drama|Sci-Fi
212	4.0	Monty Python and the Holy Grail (1975)	Adventure|Comedy|Fantasy
414	5.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
372	5.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
590	4.5	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
79	4.0	Speed (1994)	Action|Romance|Thriller
381	4.0	Catch Me If You Can (2002)	Crime|Drama
445	5.0	Lord of the Rings: The Fellowship of the Ring, The (2001)	Adventure|Fantasy
437	1.0	Batman Forever (1995)	Action|Adventure|Comedy|Crime
33	4.0	Titanic (1997)	Drama|Romance
373	5.0	Shawshank Redemption, The (1994)	Crime|Drama
301	4.0	Incredibles, The (2004)	Action|Adventure|Animation|Children|Comedy
144	3.0	Pretty Woman (1990)	Comedy|Romance
18	4.0	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
249	4.0	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	Action|Adventure|Comedy|Fantasy
313	2.0	Back to the Future (1985)	Adventure|Comedy|Sci-Fi
353	4.0	Dances with Wolves (1990)	Adventure|Drama|Western
18	3.0	Beauty and the Beast (1991)	Animation|Children|Fantasy|Musical|Romance|IMAX
51	3.0	Speed (1994)	Action|Romance|Thriller
573	4.5	Minority Report (2002)	Action|Crime|Mystery|Sci-Fi|Thriller
200	5.0	Pretty Woman (1990)	Comedy|Romance
286	5.0	Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	Comedy|Romance
379	5.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
569	3.0	True Lies (1994)	Action|Adventure|Comedy|Romance|Thriller
517	2.5	Good Will Hunting (1997)	Drama|Romance
266	4.0	Groundhog Day (1993)	Comedy|Fantasy|Romance
223	4.0	X-Men (2000)	Action|Adventure|Sci-Fi
489	5.0	Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	Comedy|Romance
380	5.0	X-Men (2000)	Action|Adventure|Sci-Fi
301	3.5	Lion King, The (1994)	Adventure|Animation|Children|Drama|Musical|IMAX
376	4.5	Beautiful Mind, A (2001)	Drama|Romance
145	5.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
599	3.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
490	4.0	Eternal Sunshine of the Spotless Mind (2004)	Drama|Romance|Sci-Fi
371	4.5	Memento (2000)	Mystery|Thriller
126	5.0	Mask, The (1994)	Action|Comedy|Crime|Fantasy
249	5.0	Star Wars: Episode V - The Empire Strikes Back (1980)	Action|Adventure|Sci-Fi
35	5.0	Apollo 13 (1995)	Adventure|Drama|IMAX
351	3.5	Ace Ventura: Pet Detective (1994)	Comedy
249	4.0	Clockwork Orange, A (1971)	Crime|Drama|Sci-Fi|Thriller
202	4.0	Saving Private Ryan (1998)	Action|Drama|War
572	5.0	Godfather, The (1972)	Crime|Drama
512	5.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
429	5.0	Apollo 13 (1995)	Adventure|Drama|IMAX
480	2.0	Bourne Identity, The (2002)	Action|Mystery|Thriller
416	1.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
369	2.5	Blade Runner (1982)	Action|Sci-Fi|Thriller
192	5.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
489	4.0	Breakfast Club, The (1985)	Comedy|Drama
448	4.0	Speed (1994)	Action|Romance|Thriller
489	2.0	Pirates of the Caribbean: The Curse of the Black Pearl (2003)	Action|Adventure|Comedy|Fantasy
160	4.0	Shrek (2001)	Adventure|Animation|Children|Comedy|Fantasy|Romance
469	5.0	Fifth Element, The (1997)	Action|Adventure|Comedy|Sci-Fi
192	5.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
288	4.0	Willy Wonka & the Chocolate Factory (1971)	Children|Comedy|Fantasy|Musical
226	4.0	Shrek (2001)	Adventure|Animation|Children|Comedy|Fantasy|Romance
330	4.5	Finding Nemo (2003)	Adventure|Animation|Children|Comedy
131	3.5	Lord of the Rings: The Fellowship of the Ring, The (2001)	Adventure|Fantasy
380	5.0	Lord of the Rings: The Two Towers, The (2002)	Adventure|Fantasy
466	3.0	Shrek (2001)	Adventure|Animation|Children|Comedy|Fantasy|Romance
606	4.5	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
45	5.0	Monsters, Inc. (2001)	Adventure|Animation|Children|Comedy|Fantasy
537	5.0	Inception (2010)	Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
370	4.0	Incredibles, The (2004)	Action|Adventure|Animation|Children|Comedy
68	5.0	Dark Knight, The (2008)	Action|Crime|Drama|IMAX
132	3.0	Monsters, Inc. (2001)	Adventure|Animation|Children|Comedy|Fantasy
462	2.5	Star Wars: Episode V - The Empire Strikes Back (1980)	Action|Adventure|Sci-Fi
472	5.0	Usual Suspects, The (1995)	Crime|Mystery|Thriller
494	5.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
566	1.0	Waterworld (1995)	Action|Adventure|Sci-Fi
34	5.0	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
307	2.0	Home Alone (1990)	Children|Comedy
122	4.5	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
211	4.0	Batman Begins (2005)	Action|Crime|IMAX
330	3.5	Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)	Action|Adventure
370	2.0	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
156	3.0	Austin Powers: The Spy Who Shagged Me (1999)	Action|Adventure|Comedy
160	2.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
181	3.0	Léon: The Professional (a.k.a. The Professional) (Léon) (1994)	Action|Crime|Drama|Thriller
412	2.0	Reservoir Dogs (1992)	Crime|Mystery|Thriller
529	3.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
558	5.0	Pretty Woman (1990)	Comedy|Romance
166	4.5	Fargo (1996)	Comedy|Crime|Drama|Thriller
419	4.0	Braveheart (1995)	Action|Drama|War
582	5.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
433	4.0	American History X (1998)	Crime|Drama
317	5.0	Good Will Hunting (1997)	Drama|Romance
470	3.0	Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy
159	4.0	Apollo 13 (1995)	Adventure|Drama|IMAX
235	5.0	Schindler's List (1993)	Drama|War
117	4.0	Usual Suspects, The (1995)	Crime|Mystery|Thriller
58	3.0	Mrs. Doubtfire (1993)	Comedy|Drama
418	4.5	Clockwork Orange, A (1971)	Crime|Drama|Sci-Fi|Thriller
256	4.5	Ocean's Eleven (2001)	Crime|Thriller
341	2.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
150	4.0	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
367	4.0	Apollo 13 (1995)	Adventure|Drama|IMAX
200	5.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
400	4.5	One Flew Over the Cuckoo's Nest (1975)	Drama
590	3.5	Bourne Identity, The (2002)	Action|Mystery|Thriller
464	4.5	Schindler's List (1993)	Drama|War
156	4.0	Godfather: Part II, The (1974)	Crime|Drama
607	3.0	American Beauty (1999)	Drama|Romance
410	3.0	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
173	3.0	Ghost (1990)	Comedy|Drama|Fantasy|Romance|Thriller
7	4.0	Shrek (2001)	Adventure|Animation|Children|Comedy|Fantasy|Romance
103	4.5	One Flew Over the Cuckoo's Nest (1975)	Drama
39	5.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
61	5.0	Shawshank Redemption, The (1994)	Crime|Drama
328	0.5	Beautiful Mind, A (2001)	Drama|Romance
495	5.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
77	2.0	Catch Me If You Can (2002)	Crime|Drama
72	5.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
354	4.0	Eternal Sunshine of the Spotless Mind (2004)	Drama|Romance|Sci-Fi
64	5.0	Dances with Wolves (1990)	Adventure|Drama|Western
570	4.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
123	4.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
414	5.0	Babe (1995)	Children|Drama
68	3.0	Die Hard (1988)	Action|Crime|Thriller
416	3.5	American Beauty (1999)	Drama|Romance
408	5.0	Dark Knight, The (2008)	Action|Crime|Drama|IMAX
82	3.0	Batman Forever (1995)	Action|Adventure|Comedy|Crime
321	3.0	Pretty Woman (1990)	Comedy|Romance
463	3.5	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
254	3.5	Ace Ventura: Pet Detective (1994)	Comedy
593	1.5	Austin Powers: The Spy Who Shagged Me (1999)	Action|Adventure|Comedy
590	2.5	Batman Forever (1995)	Action|Adventure|Comedy|Crime
61	4.0	Goodfellas (1990)	Crime|Drama
276	5.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
580	2.0	Batman Forever (1995)	Action|Adventure|Comedy|Crime
574	5.0	Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy
119	4.0	X-Men (2000)	Action|Adventure|Sci-Fi
332	4.5	Shrek (2001)	Adventure|Animation|Children|Comedy|Fantasy|Romance
132	3.0	Beautiful Mind, A (2001)	Drama|Romance
195	5.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
608	4.5	Truman Show, The (1998)	Comedy|Drama|Sci-Fi
64	3.0	Stargate (1994)	Action|Adventure|Sci-Fi
41	4.0	Gladiator (2000)	Action|Adventure|Drama
470	4.0	Twister (1996)	Action|Adventure|Romance|Thriller
19	4.0	Babe (1995)	Children|Drama
107	3.0	Ace Ventura: Pet Detective (1994)	Comedy
142	4.0	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
425	4.0	Minority Report (2002)	Action|Crime|Mystery|Sci-Fi|Thriller
382	5.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
434	5.0	Fifth Element, The (1997)	Action|Adventure|Comedy|Sci-Fi
93	3.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
380	4.0	Fight Club (1999)	Action|Crime|Drama|Thriller
590	3.0	X-Men (2000)	Action|Adventure|Sci-Fi
113	5.0	Willy Wonka & the Chocolate Factory (1971)	Children|Comedy|Fantasy|Musical
385	5.0	Goodfellas (1990)	Crime|Drama
60	3.0	Usual Suspects, The (1995)	Crime|Mystery|Thriller
474	4.5	Back to the Future (1985)	Adventure|Comedy|Sci-Fi
42	4.0	Braveheart (1995)	Action|Drama|War
332	5.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
419	3.0	Memento (2000)	Mystery|Thriller
286	5.0	Eternal Sunshine of the Spotless Mind (2004)	Drama|Romance|Sci-Fi
15	5.0	Shawshank Redemption, The (1994)	Crime|Drama
298	3.0	Monsters, Inc. (2001)	Adventure|Animation|Children|Comedy|Fantasy
239	4.5	Indiana Jones and the Last Crusade (1989)	Action|Adventure
264	3.5	Star Wars: Episode V - The Empire Strikes Back (1980)	Action|Adventure|Sci-Fi
304	5.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
503	4.0	American Beauty (1999)	Drama|Romance
579	5.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
231	4.0	Alien (1979)	Horror|Sci-Fi
493	5.0	Godfather: Part II, The (1974)	Crime|Drama
514	4.0	Reservoir Dogs (1992)	Crime|Mystery|Thriller
466	3.5	Spider-Man (2002)	Action|Adventure|Sci-Fi|Thriller
137	5.0	Blade Runner (1982)	Action|Sci-Fi|Thriller
47	4.0	Ghost (1990)	Comedy|Drama|Fantasy|Romance|Thriller
112	5.0	Lord of the Rings: The Two Towers, The (2002)	Adventure|Fantasy
480	3.5	Fugitive, The (1993)	Thriller
427	3.5	Minority Report (2002)	Action|Crime|Mystery|Sci-Fi|Thriller
247	3.5	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
274	3.5	Indiana Jones and the Last Crusade (1989)	Action|Adventure
154	5.0	Good Will Hunting (1997)	Drama|Romance
297	2.0	Speed (1994)	Action|Romance|Thriller
100	4.0	Batman (1989)	Action|Crime|Thriller
452	4.0	American Beauty (1999)	Drama|Romance
471	3.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
140	4.0	Catch Me If You Can (2002)	Crime|Drama
466	3.5	Batman Begins (2005)	Action|Crime|IMAX
462	1.0	E.T. the Extra-Terrestrial (1982)	Children|Drama|Sci-Fi
603	4.0	Men in Black (a.k.a. MIB) (1997)	Action|Comedy|Sci-Fi
239	5.0	American History X (1998)	Crime|Drama
160	3.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
73	2.0	Apollo 13 (1995)	Adventure|Drama|IMAX
242	4.0	True Lies (1994)	Action|Adventure|Comedy|Romance|Thriller
288	4.5	American History X (1998)	Crime|Drama
286	5.0	Fight Club (1999)	Action|Crime|Drama|Thriller
426	5.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
232	3.5	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
230	3.0	Shawshank Redemption, The (1994)	Crime|Drama
340	5.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
136	3.0	Batman Forever (1995)	Action|Adventure|Comedy|Crime
343	4.0	American History X (1998)	Crime|Drama
393	5.0	Ocean's Eleven (2001)	Crime|Thriller
52	4.5	Kill Bill: Vol. 1 (2003)	Action|Crime|Thriller
524	3.0	Mission: Impossible (1996)	Action|Adventure|Mystery|Thriller
476	5.0	Fugitive, The (1993)	Thriller
46	5.0	Lion King, The (1994)	Adventure|Animation|Children|Drama|Musical|IMAX
380	5.0	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
372	3.0	GoldenEye (1995)	Action|Adventure|Thriller
1	4.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
19	2.0	Waterworld (1995)	Action|Adventure|Sci-Fi
177	4.5	Schindler's List (1993)	Drama|War
425	3.0	Spider-Man (2002)	Action|Adventure|Sci-Fi|Thriller
480	3.0	Toy Story (1995)	Adventure|Animation|Children|Comedy|Fantasy
456	5.0	Rock, The (1996)	Action|Adventure|Thriller
453	5.0	Braveheart (1995)	Action|Drama|War
159	4.5	Finding Nemo (2003)	Adventure|Animation|Children|Comedy
166	3.5	Gladiator (2000)	Action|Adventure|Drama
227	4.5	Finding Nemo (2003)	Adventure|Animation|Children|Comedy
534	4.5	Gladiator (2000)	Action|Adventure|Drama
328	4.0	Princess Bride, The (1987)	Action|Adventure|Comedy|Fantasy|Romance
176	3.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
57	3.0	Mask, The (1994)	Action|Comedy|Crime|Fantasy
497	2.0	Lord of the Rings: The Two Towers, The (2002)	Adventure|Fantasy
305	5.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
244	4.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
40	1.0	Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy
381	4.5	Usual Suspects, The (1995)	Crime|Mystery|Thriller
432	2.5	Fifth Element, The (1997)	Action|Adventure|Comedy|Sci-Fi
110	4.5	American Beauty (1999)	Drama|Romance
226	2.5	Stargate (1994)	Action|Adventure|Sci-Fi
195	4.0	X-Men (2000)	Action|Adventure|Sci-Fi
608	3.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
490	4.0	Reservoir Dogs (1992)	Crime|Mystery|Thriller
534	4.0	Lord of the Rings: The Two Towers, The (2002)	Adventure|Fantasy
30	5.0	Lord of the Rings: The Two Towers, The (2002)	Adventure|Fantasy
166	4.5	Shawshank Redemption, The (1994)	Crime|Drama
52	5.0	Rock, The (1996)	Action|Adventure|Thriller
112	4.0	Apollo 13 (1995)	Adventure|Drama|IMAX
590	4.5	Gladiator (2000)	Action|Adventure|Drama
464	5.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
580	2.5	Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy
580	5.0	Memento (2000)	Mystery|Thriller
64	4.5	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
490	3.5	Lord of the Rings: The Two Towers, The (2002)	Adventure|Fantasy
302	5.0	Fargo (1996)	Comedy|Crime|Drama|Thriller
131	2.5	Saving Private Ryan (1998)	Action|Drama|War
354	4.0	Speed (1994)	Action|Romance|Thriller
231	4.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
101	4.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
570	3.5	Ghostbusters (a.k.a. Ghost Busters) (1984)	Action|Comedy|Sci-Fi
602	4.0	Batman Forever (1995)	Action|Adventure|Comedy|Crime
31	4.0	Independence Day (a.k.a. ID4) (1996)	Action|Adventure|Sci-Fi|Thriller
593	5.0	Gladiator (2000)	Action|Adventure|Drama
594	5.0	Beauty and the Beast (1991)	Animation|Children|Fantasy|Musical|Romance|IMAX
304	4.0	Mission: Impossible (1996)	Action|Adventure|Mystery|Thriller
608	5.0	American Beauty (1999)	Drama|Romance
328	5.0	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
303	3.5	Spider-Man (2002)	Action|Adventure|Sci-Fi|Thriller
480	4.0	American Beauty (1999)	Drama|Romance
197	3.0	Saving Private Ryan (1998)	Action|Drama|War
606	3.5	Back to the Future (1985)	Adventure|Comedy|Sci-Fi
295	4.5	Godfather, The (1972)	Crime|Drama
608	4.5	Eternal Sunshine of the Spotless Mind (2004)	Drama|Romance|Sci-Fi
580	4.5	Finding Nemo (2003)	Adventure|Animation|Children|Comedy
273	4.0	Mask, The (1994)	Action|Comedy|Crime|Fantasy
567	3.0	Inception (2010)	Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
391	4.0	Ghostbusters (a.k.a. Ghost Busters) (1984)	Action|Comedy|Sci-Fi
202	4.0	Die Hard (1988)	Action|Crime|Thriller
602	4.0	Batman (1989)	Action|Crime|Thriller
494	4.0	Star Wars: Episode VI - Return of the Jedi (1983)	Action|Adventure|Sci-Fi
226	1.5	Titanic (1997)	Drama|Romance
28	2.5	Batman (1989)	Action|Crime|Thriller
304	5.0	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
273	3.0	Apollo 13 (1995)	Adventure|Drama|IMAX
458	4.0	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
33	4.0	Terminator 2: Judgment Day (1991)	Action|Sci-Fi
560	3.5	Shrek (2001)	Adventure|Animation|Children|Comedy|Fantasy|Romance
247	4.0	Inception (2010)	Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
233	4.5	Dark Knight, The (2008)	Action|Crime|Drama|IMAX
249	5.0	Braveheart (1995)	Action|Drama|War
122	5.0	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
170	3.0	Batman (1989)	Action|Crime|Thriller
351	4.5	Forrest Gump (1994)	Comedy|Drama|Romance|War
606	2.5	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
591	5.0	Gladiator (2000)	Action|Adventure|Drama
221	5.0	Aliens (1986)	Action|Adventure|Horror|Sci-Fi
493	4.0	Princess Bride, The (1987)	Action|Adventure|Comedy|Fantasy|Romance
50	3.0	Dark Knight, The (2008)	Action|Crime|Drama|IMAX
610	5.0	Ghostbusters (a.k.a. Ghost Busters) (1984)	Action|Comedy|Sci-Fi
153	5.0	Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)	Comedy|Romance
570	4.0	Fugitive, The (1993)	Thriller
28	4.5	Godfather, The (1972)	Crime|Drama
437	4.0	Seven (a.k.a. Se7en) (1995)	Mystery|Thriller
318	4.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
99	4.0	Batman (1989)	Action|Crime|Thriller
534	4.0	Matrix, The (1999)	Action|Sci-Fi|Thriller
346	4.0	Godfather, The (1972)	Crime|Drama
78	4.5	Matrix, The (1999)	Action|Sci-Fi|Thriller
386	2.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
219	3.0	Breakfast Club, The (1985)	Comedy|Drama
513	4.5	Fugitive, The (1993)	Thriller
301	1.5	Braveheart (1995)	Action|Drama|War
131	3.0	Monty Python and the Holy Grail (1975)	Adventure|Comedy|Fantasy
331	4.0	Finding Nemo (2003)	Adventure|Animation|Children|Comedy
288	3.5	Good Will Hunting (1997)	Drama|Romance
520	5.0	Blade Runner (1982)	Action|Sci-Fi|Thriller
474	4.5	Babe (1995)	Children|Drama
330	4.0	One Flew Over the Cuckoo's Nest (1975)	Drama
367	5.0	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
357	4.5	Silence of the Lambs, The (1991)	Crime|Horror|Thriller
291	3.0	Lord of the Rings: The Fellowship of the Ring, The (2001)	Adventure|Fantasy
304	4.0	Léon: The Professional (a.k.a. The Professional) (Léon) (1994)	Action|Crime|Drama|Thriller
359	2.0	Men in Black (a.k.a. MIB) (1997)	Action|Comedy|Sci-Fi
474	4.5	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
577	3.0	Princess Bride, The (1987)	Action|Adventure|Comedy|Fantasy|Romance
178	4.0	Goodfellas (1990)	Crime|Drama
129	4.0	Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi
273	4.0	Jurassic Park (1993)	Action|Adventure|Sci-Fi|Thriller
474	4.5	Ghostbusters (a.k.a. Ghost Busters) (1984)	Action|Comedy|Sci-Fi
605	3.0	Batman (1989)	Action|Crime|Thriller
565	4.0	Forrest Gump (1994)	Comedy|Drama|Romance|War
424	4.5	Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller
527	4.0	Ghostbusters (a.k.a. Ghost Busters) (1984)	Action|Comedy|Sci-Fi
387	3.5	Twelve Monkeys (a.k.a. 12 Monkeys) (1995)	Mystery|Sci-Fi|Thriller
